network,condition,method,n,mean_waiting_time_s_mean,mean_waiting_time_s_ci_low,mean_waiting_time_s_ci_high,mean_stopped_vehicles_mean,mean_stopped_vehicles_ci_low,mean_stopped_vehicles_ci_high,mean_speed_m_s_mean,mean_speed_m_s_ci_low,mean_speed_m_s_ci_high,mean_travel_time_s_mean,mean_travel_time_s_ci_low,mean_travel_time_s_ci_high,p95_vehicle_waiting_time_s_mean,p95_vehicle_waiting_time_s_ci_low,p95_vehicle_waiting_time_s_ci_high,max_vehicle_waiting_time_s_mean,max_vehicle_waiting_time_s_ci_low,max_vehicle_waiting_time_s_ci_high,p95_network_queue_mean,p95_network_queue_ci_low,p95_network_queue_ci_high,max_network_queue_mean,max_network_queue_ci_low,max_network_queue_ci_high,throughput_vehicles_mean,throughput_vehicles_ci_low,throughput_vehicles_ci_high,departed_vehicles_mean,departed_vehicles_ci_low,departed_vehicles_ci_high,stops_per_departed_vehicle_mean,stops_per_departed_vehicle_ci_low,stops_per_departed_vehicle_ci_high,co2_g_mean,co2_g_ci_low,co2_g_ci_high,nox_g_mean,nox_g_ci_low,nox_g_ci_high,fuel_g_mean,fuel_g_ci_low,fuel_g_ci_high,signal_queue_jain_fairness_mean,signal_queue_jain_fairness_ci_low,signal_queue_jain_fairness_ci_high,worst_signal_mean_queue_mean,worst_signal_mean_queue_ci_low,worst_signal_mean_queue_ci_high,emergency_waiting_time_s_mean,emergency_waiting_time_s_ci_low,emergency_waiting_time_s_ci_high,mean_emergency_travel_time_s_mean,mean_emergency_travel_time_s_ci_low,mean_emergency_travel_time_s_ci_high,teleports_mean,teleports_ci_low,teleports_ci_high,emergency_stops_mean,emergency_stops_ci_low,emergency_stops_ci_high,collisions_mean,collisions_ci_low,collisions_ci_high,hard_braking_vehicle_steps_mean,hard_braking_vehicle_steps_ci_low,hard_braking_vehicle_steps_ci_high,ttc_below_1_5_vehicle_samples_mean,ttc_below_1_5_vehicle_samples_ci_low,ttc_below_1_5_vehicle_samples_ci_high,ttc_valid_samples_mean,ttc_valid_samples_ci_low,ttc_valid_samples_ci_high,minimum_green_violations_mean,minimum_green_violations_ci_low,minimum_green_violations_ci_high,unsafe_transition_violations_mean,unsafe_transition_violations_ci_low,unsafe_transition_violations_ci_high,switches_per_signal_hour_mean,switches_per_signal_hour_ci_low,switches_per_signal_hour_ci_high,llm_call_rate_mean,llm_call_rate_ci_low,llm_call_rate_ci_high,proposal_disagreement_rate_mean,proposal_disagreement_rate_ci_low,proposal_disagreement_rate_ci_high,override_accept_rate_mean,override_accept_rate_ci_low,override_accept_rate_ci_high,fallback_rate_mean,fallback_rate_ci_low,fallback_rate_ci_high,controller_latency_p50_s_mean,controller_latency_p50_s_ci_low,controller_latency_p50_s_ci_high,controller_latency_p95_s_mean,controller_latency_p95_s_ci_low,controller_latency_p95_s_ci_high,controller_latency_p99_s_mean,controller_latency_p99_s_ci_low,controller_latency_p99_s_ci_high,llm_lookup_latency_p50_s_mean,llm_lookup_latency_p50_s_ci_low,llm_lookup_latency_p50_s_ci_high,llm_lookup_latency_p95_s_mean,llm_lookup_latency_p95_s_ci_low,llm_lookup_latency_p95_s_ci_high,llm_lookup_latency_p99_s_mean,llm_lookup_latency_p99_s_ci_low,llm_lookup_latency_p99_s_ci_high,estimated_controller_energy_wh_mean,estimated_controller_energy_wh_ci_low,estimated_controller_energy_wh_ci_high,peak_process_rss_mb_mean,peak_process_rss_mb_ci_low,peak_process_rss_mb_ci_high,wall_time_s_mean,wall_time_s_ci_low,wall_time_s_ci_high,ttc_below_1_5_pooled_rate,co2_g_per_departed_vehicle,nox_g_per_departed_vehicle,fuel_g_per_departed_vehicle
moscow,emergency_vehicle,llm_no_semantic,20,11.91636723918413,9.609262168743204,14.485607845861479,32.336041666666674,28.371651041666663,36.88988541666666,9.860029771830137,9.544657441418341,10.150777835344757,316.5748921319264,303.84930639923994,331.8392055903406,97.73749999999998,95.99499999999999,99.24249999999999,100.0,100.0,100.0,48.67249999999999,42.92493749999999,54.01506249999999,60.05,53.65,65.85,1450.6,1436.7,1463.25,1603.25,1602.85,1603.6,1.6040594408425803,1.5285246676539082,1.6973203483228303,1039293.0039764481,1011147.0318153101,1072456.2655469177,387.5387741137837,376.709173573894,400.21892097180677,336913.6760430472,327783.0847260228,347532.9353876501,0.609007500569475,0.540470779871019,0.6778562821838111,8.788958333333332,6.7689531249999995,10.903557291666665,307.5,220.5,405.75,303.7875,266.9,342.125,7.75,5.15,10.75,0.0,0.0,0.0,10.1,8.8,11.4,0.35,0.1,0.65,707.75,644.8,782.35,7607.4,7438.65,7818.404999999999,0.0,0.0,0.0,0.0,0.0,0.0,47.135000000000005,46.730000000000004,47.61,0.025958333333333333,0.02475,0.027312499999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0014080824912525713,0.001294269244899624,0.001547484797047218,0.0022815462437574745,0.002099784319871105,0.002502585673631982,0.0028949352037743632,0.002647519524936795,0.0031586502837380936,2.594750840216875e-05,2.381000369496178e-05,2.8455016145017e-05,0.00018019825976807617,0.00015243371204996933,0.00020818528159725238,0.00029143375391140554,0.00024662838980875665,0.0003466137180046641,0.006495613038383048,0.006000827974008644,0.0070971214801405355,475.7361328125,473.79876953125,477.5599658203125,64.52507664998411,60.13283458335936,69.39993847236357,0.09303441386018876,648.2413871675959,0.24172073857089268,210.144192136627
moscow,emergency_vehicle,max_pressure,20,9.621363934023213,7.686954239734728,11.716432281967617,27.432499999999997,24.793312499999995,30.335468749999997,10.25710139914504,10.040472361116363,10.469275217365732,301.86219271530854,295.27877496940283,308.49114161899877,97.85,95.95,99.45,100.0,100.0,100.0,44.97999999999998,40.187499999999986,49.97249999999999,58.3,52.65,63.65,1455.9,1439.95,1469.3,1603.15,1602.65,1603.55,1.5401350665630882,1.4993153616745236,1.5794401324813974,1007433.3994992019,992155.0596171351,1022880.1431685577,375.2873281966025,369.2788373877937,381.2250670249341,326585.19216552353,321580.28244453034,331667.21192418697,0.6613543154733506,0.5885727921001754,0.7298755038472182,7.053333333333333,5.354578124999999,8.956255208333333,238.5,188.25,295.5,278.5125,254.349375,305.87531249999995,5.45,3.75,7.25,0.0,0.0,0.0,9.2,7.5,10.9,0.6,0.3,0.95,648.4,614.8,682.55,7472.25,7376.75,7570.601250000001,0.0,0.0,0.0,0.0,0.0,0.0,50.91,50.58,51.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.026501698419452e-05,6.812002095102799e-05,7.255501121107955e-05,0.00012197974749142299,0.0001134367124031996,0.0001309297135449014,0.00016902605077484604,0.0001544599854547413,0.00018276804821944077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003248855272088096,0.00031408704028096205,0.0003361076962575882,474.378125,471.6585888671875,476.8332470703125,60.70782537499908,58.98856467914185,62.47960239949665,0.08677439860818362,628.408695068585,0.23409370813498584,203.71468182361198
moscow,emergency_vehicle,ppo_ensemble,20,11.91636723918413,9.5546147979099,14.442272998471246,32.336041666666674,28.370000000000005,36.86069270833333,9.860029771830137,9.544526138786976,10.153266060936165,316.5748921319264,303.91191666409156,331.67707765836343,97.73749999999998,95.945,99.2,100.0,100.0,100.0,48.67249999999999,42.92487499999999,54.11999999999999,60.05,53.8,65.85,1450.6,1436.94875,1463.15,1603.25,1602.85,1603.6,1.6040594408425803,1.528600640348578,1.696272837227058,1039293.0039764481,1011353.8996276518,1071949.2811354687,387.5387741137837,376.7279402962816,400.1379078384017,336913.6760430472,327761.4248806331,347732.0538552083,0.609007500569475,0.5391641683321513,0.6788420993190121,8.788958333333332,6.717911458333332,10.97584375,307.5,218.25,406.5,303.7875,267.725,342.4509374999999,7.75,5.2,10.75,0.0,0.0,0.0,10.1,8.8,11.4,0.35,0.1,0.6,707.75,645.75,782.6012499999999,7607.4,7439.398749999999,7821.1025,0.0,0.0,0.0,0.0,0.0,0.0,47.135000000000005,46.730000000000004,47.605000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012380875123199075,0.0011582673819066258,0.0013291189529991243,0.0020547835205798034,0.001912559434917057,0.002227350222114182,0.0025545655494788643,0.002336264524764554,0.0027974778111412866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005719961182476254,0.005396373840863412,0.006107539950424931,475.178125,472.9261474609375,477.257431640625,65.31857142000226,62.884633760133006,68.11351484225597,0.09303441386018876,648.2413871675959,0.24172073857089268,210.144192136627
moscow,emergency_vehicle,ppo_event_rule,20,11.566063757356428,9.66374601039327,13.666381876800681,31.527291666666667,28.318677083333334,35.21836458333333,9.901623873786221,9.644786039570546,10.139734597036247,316.16872673758456,306.8411031565176,327.8256445304309,98.98499999999999,97.65,99.9425,100.0,100.0,100.0,48.23249999999999,43.77499999999999,52.540812499999916,58.95,54.49875000000002,63.15,1460.25,1451.55,1468.2,1603.25,1602.8,1603.65,1.5917190895907458,1.5358124159529492,1.6562437015960627,1037174.9409743814,1015254.0983751164,1062731.395502101,386.5116778398068,377.9578412208102,396.7100188343103,336227.3717864478,329150.7889745697,344575.4056705378,0.620522452729007,0.5461317998672438,0.6956195378978807,8.606874999999999,6.657494791666665,10.663583333333328,239.25,153.0,337.5,274.4583333333333,241.86645833333333,309.8709374999999,7.9,5.5,10.8,0.0,0.0,0.0,9.3,7.6,10.9,1.0,0.5,1.55,693.15,649.2,741.5524999999998,7631.85,7519.84875,7754.55,0.0,0.0,0.0,0.0,0.0,0.0,47.285000000000004,46.855,47.79,0.0,0.0,0.0,0.12302796295450488,0.09655841943386294,0.15430161654803015,0.0017708333333333337,0.0014166666666666663,0.002125,0.0,0.0,0.0,0.0014382575085619465,0.001353642073008814,0.001538660132428049,0.0023419682600069784,0.0022062373642038435,0.002498270513649913,0.003160090945486442,0.002959864366025428,0.0033656757103395617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006577729077147927,0.006231030040178868,0.006991763376755949,475.5404296875,473.477724609375,477.48575683593754,64.26641918499953,61.65943913862473,67.47268159676896,0.090823325930148,646.9202812876229,0.2410801046872333,209.71612149474367
moscow,lane_closure,ergs_no_calibration,20,9.989819804346395,7.764772278355491,12.573776684767813,29.47208333333333,25.784776041666667,33.892958333333326,10.063257610072494,9.747562267789121,10.337773258266775,310.03718105214335,298.5669652979749,324.3236375528369,97.1,95.25,98.8,100.0,100.0,100.0,43.2675,38.26493749999999,48.21506249999999,54.75,49.25,59.9,1456.2,1445.5,1466.35,1599.5,1599.05,1599.85,1.5624221431933625,1.4943749152003931,1.6505227038546124,1019571.1861516135,994038.9087698054,1050447.062786837,373.11970484026176,363.44789048801823,384.73286337198186,330532.5865396523,322343.00658215315,340465.00275334145,0.6847062076716732,0.6120585398514196,0.7506604518511062,7.012083333333334,4.975822916666668,9.472505208333333,0.0,0.0,0.0,0.0,0.0,0.0,5.8,3.4,8.45,0.0,0.0,0.0,9.8,8.2,11.4,0.5,0.2,0.8,680.4,623.74875,751.2512499999999,7549.1,7410.14625,7731.85375,0.0,0.0,0.0,0.0,0.0,0.0,47.07,46.724999999999994,47.43999999999999,0.028750000000000008,0.028750000000000008,0.028750000000000008,0.0956521739130435,0.08188405797101449,0.11014492753623188,0.0010208333333333332,0.0008124999999999999,0.001229166666666667,0.9989791666666669,0.9987708333333334,0.9992083333333335,0.0010650799929862842,0.0010411768635094631,0.0010895375582185805,0.0017677562680910338,0.0017405274376433224,0.0017988151137906237,0.022689863950130472,0.019831229599568068,0.025048700189005423,2.465497818775475e-05,2.3689970839768647e-05,2.571998629719019e-05,0.017035945992683967,0.013302175909397168,0.020345752160093957,0.028149042615201292,0.02640001727821069,0.029899927936017007,0.007388134635063276,0.006966381855732228,0.007840229262109762,476.1994140625,474.0074169921875,478.3385009765625,40.65913062500768,39.867626053763665,41.47689632613372,0.09012994926547535,637.4311885911932,0.2332727132480536,206.64744391350564
moscow,lane_closure,ergs_no_hysteresis,20,11.71757402448474,8.752043419317518,15.276360892758623,32.54875,27.15411979166667,39.443031249999976,9.904708375159224,9.513974017410359,10.240781580628314,316.05685576194537,302.4218790935516,332.8429973413012,98.0025,96.35499999999999,99.35249999999999,100.0,100.0,100.0,47.5725,41.874999999999986,53.769999999999996,60.15,54.2,66.3,1442.3,1422.75,1458.3,1599.05,1598.0,1599.75,1.5820066678893105,1.513395405485651,1.6633401088697461,1032034.4394745135,1001589.8431233665,1069349.7593932692,378.3174929010485,366.3501112821999,393.2303981615288,334573.1351507512,324540.01284277416,346853.22679193167,0.6603473857945452,0.581536323198682,0.7333297338086253,7.993124999999999,5.757499999999999,10.610031249999999,0.0,0.0,0.0,0.0,0.0,0.0,7.5,4.4,11.15,0.0,0.0,0.0,9.9,8.3,11.4,0.75,0.45,1.1,685.6,632.8,749.5,7519.8,7389.59875,7681.0525,0.0,0.0,0.0,0.0,0.0,0.0,47.1,46.81,47.415,0.028750000000000008,0.028750000000000008,0.028750000000000008,0.10434782608695652,0.09202898550724639,0.11666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,0.001205697504337877,0.001083441749433405,0.0013452878881798824,0.0019281305055483245,0.0018002984237828058,0.0020751320078852583,0.025880740256397906,0.02215800366471802,0.029612979294487658,2.6759994216263295e-05,2.452500630170107e-05,2.944512147223576e-05,0.019798139997292293,0.01472111587948165,0.024466405241575537,0.03019620419736018,0.027218042749416763,0.03351032875671514,0.008206249908325844,0.007412627844431377,0.00905246851903414,477.11015625,474.9327685546875,479.12775390625,44.51809340000618,41.79661990814435,47.76940673487057,0.09117263757014814,645.4047337322245,0.23658890772711832,209.2324412312005
moscow,lane_closure,ergs_no_shield,20,11.71757402448474,8.700760962339654,15.325351252404324,32.54875,27.163947916666665,39.43523958333333,9.904708375159224,9.51424868546882,10.236598989487732,316.05685576194537,302.61371307859736,332.78181033782886,98.0025,96.35743749999999,99.35249999999999,100.0,100.0,100.0,47.5725,41.864937499999996,53.86256249999998,60.15,54.3,66.2,1442.3,1422.65,1458.25,1599.05,1598.0,1599.75,1.5820066678893105,1.5129233844312944,1.6613441347878266,1032034.4394745135,1001648.2138405796,1069896.9065366986,378.3174929010485,366.30375681775797,393.13218237433364,334573.1351507512,324743.17090982525,346815.4724147218,0.6603473857945452,0.5824724685914048,0.7336012885671431,7.993124999999999,5.712072916666668,10.598333333333333,0.0,0.0,0.0,0.0,0.0,0.0,7.5,4.35,11.3,0.0,0.0,0.0,9.9,8.3,11.5,0.75,0.45,1.1,685.6,633.75,748.75,7519.8,7388.99875,7679.45125,0.0,0.0,0.0,0.0,0.0,0.0,47.1,46.81,47.41499999999999,0.028750000000000008,0.028750000000000008,0.028750000000000008,0.10434782608695652,0.09202898550724639,0.11666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,0.0011732125014532358,0.0010693098769843346,0.0012986879905656679,0.0019095214974367985,0.001790675054158782,0.002049816377213573,0.02468710154475403,0.021506498828627662,0.02782335532286227,2.615501871332526e-05,2.395500778220594e-05,2.8700020629912613e-05,0.01870983600150793,0.013926404248952156,0.023026503432309244,0.030172191795427322,0.027124135788745445,0.0334202275035728,0.008066090323110174,0.007343198165477589,0.00881402462968476,476.80546875,474.642763671875,478.8750341796875,44.6646323250141,41.86408240013072,47.944494388768646,0.09117263757014814,645.4047337322245,0.23658890772711832,209.2324412312005
moscow,lane_closure,ergs_no_uncertainty,20,11.71757402448474,8.732854115178599,15.34369915766546,32.54875,27.14039583333333,39.48608333333334,9.904708375159224,9.50874636670856,10.238007660638822,316.05685576194537,302.8107743663513,332.7001700484474,98.0025,96.35499999999999,99.35249999999999,100.0,100.0,100.0,47.5725,41.82243749999999,53.72593749999991,60.15,54.25,66.25,1442.3,1422.45,1458.35,1599.05,1598.0,1599.75,1.5820066678893105,1.5137417974341056,1.6638594004879903,1032034.4394745135,1001433.3038222193,1070044.9586461014,378.3174929010485,366.3911439385204,393.220697217831,334573.1351507512,324840.85044781864,346667.2855834189,0.6603473857945452,0.5801530597367652,0.7326133780759528,7.993124999999999,5.753750000000001,10.608333333333333,0.0,0.0,0.0,0.0,0.0,0.0,7.5,4.35,11.25124999999989,0.0,0.0,0.0,9.9,8.3,11.4,0.75,0.45,1.1,685.6,632.9,749.0512499999999,7519.8,7389.89625,7682.75125,0.0,0.0,0.0,0.0,0.0,0.0,47.1,46.805,47.410000000000004,0.028750000000000008,0.028750000000000008,0.028750000000000008,0.10434782608695652,0.09202898550724639,0.11666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,0.0010562950192252174,0.0010418747615040045,0.0010707326777628623,0.001780529005627613,0.0017476778899799682,0.0018204786471833357,0.02251623365242258,0.02035916313472684,0.024544236094702458,2.4054991081357e-05,2.338000907911919e-05,2.4734996259212494e-05,0.016642001004656768,0.012539381673210281,0.0202756131273927,0.02746243159053845,0.025958881723909855,0.028935146032518205,0.007442985970297337,0.007011753379522311,0.007881253499098722,476.5021484375,474.2978466796875,478.599609375,41.627502490015466,40.66070521913425,42.670499078263234,0.09117263757014814,645.4047337322245,0.23658890772711832,209.2324412312005
moscow,lane_closure,ergs_v3,20,11.71757402448474,8.731022926381797,15.291805198919393,32.54875,27.10082291666667,39.41824479166665,9.904708375159224,9.508946437702928,10.239514095542965,316.05685576194537,302.6223028487709,333.01164753686464,98.0025,96.35749999999999,99.35249999999999,100.0,100.0,100.0,47.5725,41.86749999999999,53.817499999999995,60.15,54.35,66.35,1442.3,1422.9,1458.4,1599.05,1598.0,1599.75,1.5820066678893105,1.5131785828382116,1.663609160071481,1032034.4394745135,1001787.9069223963,1069221.6241294811,378.3174929010485,366.261935556623,393.1559400610364,334573.1351507512,324775.0149615189,346591.3654631294,0.6603473857945452,0.5824833561497589,0.7327516304832605,7.993124999999999,5.736244791666667,10.655421875,0.0,0.0,0.0,0.0,0.0,0.0,7.5,4.35,11.25,0.0,0.0,0.0,9.9,8.3,11.5,0.75,0.45,1.1,685.6,633.4,748.1,7519.8,7389.7475,7681.9037499999995,0.0,0.0,0.0,0.0,0.0,0.0,47.1,46.805,47.41,0.028750000000000008,0.028750000000000008,0.028750000000000008,0.10434782608695652,0.09202898550724639,0.1166666666666667,0.0,0.0,0.0,1.0,1.0,1.0,0.001203927505412139,0.0011039870663080364,0.0013265208853408693,0.0019610967452172185,0.0018509186015289738,0.0020883043371577505,0.02515986384998533,0.021501078210404305,0.02881962648608889,2.6910006999969484e-05,2.503986892406829e-05,2.910000053816475e-05,0.01915564599679781,0.014256444256025114,0.023674360927485382,0.03061565018421967,0.027339285164151777,0.03408670291729499,0.008266432054927764,0.007523144256958002,0.00906619989137309,477.4732421875,475.466005859375,479.35139648437496,49.759344414999944,47.54963350238133,52.2827699066422,0.09117263757014814,645.4047337322245,0.23658890772711832,209.2324412312005
moscow,lane_closure,fixed,20,8.608644580030187,5.505399291593315,13.214445746752293,30.325,23.67681770833334,41.222932291666666,10.210798606277368,9.709489477404773,10.563372829164113,300.6329637806601,285.4487196782476,323.7316365135059,83.86499999999998,77.4124375,90.30999999999999,95.65,92.05,98.9,48.55749999999999,43.15743749999999,54.957499999999996,64.7,58.3,71.55,1446.25,1413.55,1466.45,1599.4,1598.45,1600.0,1.743403648034175,1.6573150819240512,1.869201384946953,985616.0820371208,950580.5873605426,1040761.9915307916,362.08597091198493,348.1284701919394,384.1783124329271,319524.9754725079,308189.0816949601,337780.3531440093,0.6330162092761228,0.5767719875095363,0.6799311600988129,7.274583333333335,5.246026041666668,10.250656249999997,0.0,0.0,0.0,0.0,0.0,0.0,5.35,2.45,9.5,0.0,0.0,0.0,11.2,9.5,13.0,1.0,0.55,1.5,697.55,627.94875,795.55,7365.7,7256.85,7478.7,0.0,0.0,0.0,0.0,0.0,0.0,159.0,159.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.260249843355268e-05,4.1887495899572966e-05,4.338999875471927e-05,6.641300395131111e-05,6.4626489780494e-05,6.817925121868028e-05,8.094874100061128e-05,7.683222571940856e-05,8.568060796678758e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019509831137030331,0.0001915817304084663,0.00019873281854052038,474.1,471.186328125,476.72622558593747,39.802796614984985,38.92178045148234,40.85185155173167,0.0947024722701169,616.2411417013385,0.22638862755532382,199.77802643022875
moscow,lane_closure,idqn,20,5.882461644479455,4.57925607461247,7.324536125647572,19.455416666666668,17.681630208333335,21.478755208333336,10.997340052809996,10.820514514804154,11.16627817502893,282.83815234687154,277.30791030196286,289.0539605242557,86.06749999999998,78.51493749999999,93.16512499999997,99.3,98.2,100.0,35.374999999999986,31.61743749999999,38.83006249999998,48.65,45.05,51.95,1463.75,1454.65,1472.3012499999998,1599.45,1598.9,1599.9,1.4967287434090362,1.4650473817251182,1.5335146003995141,957007.8529861041,944116.9095728858,971189.9123723946,348.82381128470024,344.0262713161524,354.2126796837671,310250.00468284107,306079.5468863145,314817.4794557821,0.637058279766356,0.5827893867835676,0.6900959535384621,4.731250000000001,3.805619791666667,5.706270833333331,0.0,0.0,0.0,0.0,0.0,0.0,4.4,2.85,6.15,0.0,0.0,0.0,10.3,8.5,12.2,0.7,0.35,1.1,573.85,553.0,596.25,7088.55,6995.743750000001,7191.35,0.0,0.0,0.0,0.0,0.0,0.0,107.26999999999998,107.19000000000001,107.35499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010735775082139297,0.0010616100129846016,0.0010866526365134633,0.0015791445071226915,0.00154464431971428,0.0016170054900358079,0.001761035935196559,0.0017141163544176373,0.001810986976680578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004692670756218528,0.004642787883786393,0.004752444235826463,474.825390625,472.295810546875,477.2599609375,39.89808467499679,39.21147579698415,40.683142490753816,0.08095449704100274,598.3355859739936,0.21808985043902607,193.9729311218488
moscow,lane_closure,illm_style_review,20,11.71757402448474,8.738110059611465,15.27563198655057,32.54875,27.16644270833333,39.40605729166666,9.904708375159224,9.513485596700223,10.236277895905538,316.05685576194537,302.51494526600953,332.7832115712877,98.0025,96.35749999999999,99.35249999999999,100.0,100.0,100.0,47.5725,41.96743749999999,53.72506249999998,60.15,54.25,66.25,1442.3,1422.65,1458.05,1599.05,1598.0,1599.75,1.5820066678893105,1.5136677022174037,1.662968624609307,1032034.4394745135,1001841.9453379433,1069189.1037649051,378.3174929010485,366.4283517252454,393.213040234445,334573.1351507512,324856.9887019713,346639.6321980342,0.6603473857945452,0.5825047335295899,0.7314918944615538,7.993124999999999,5.741661458333333,10.612333333333327,0.0,0.0,0.0,0.0,0.0,0.0,7.5,4.35,11.25,0.0,0.0,0.0,9.9,8.3,11.5,0.75,0.45,1.1,685.6,633.55,747.3012499999999,7519.8,7388.24875,7681.80125,0.0,0.0,0.0,0.0,0.0,0.0,47.1,46.815,47.41499999999999,0.028750000000000008,0.028750000000000008,0.028750000000000008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0010443124978337438,0.0010307724877930014,0.001059544989038841,0.0016923275112640111,0.0016712066065956604,0.0017131317562889307,0.0018738741944544011,0.0018431067186320425,0.0019062173957892802,2.2875011200085283e-05,2.2240012185648084e-05,2.351000439375639e-05,0.0001178219867870211,0.00010447274107718834,0.0001297890564601402,0.00015927599929273112,0.00014918299550190542,0.0001674694941902996,0.004907679744517533,0.0048489385520414435,0.004968411857750147,476.0408203125,473.84821777343745,478.18301757812503,40.59042396498844,39.885319561373905,41.36403373273017,0.09117263757014814,645.4047337322245,0.23658890772711832,209.2324412312005
moscow,lane_closure,lightgpt_direct,20,5.6372328172017045,4.542776930897597,6.788426199664074,19.23395833333333,17.729562499999997,20.729374999999997,10.983101227696741,10.823476611679874,11.14451773871802,284.4227791767468,279.5469768003413,289.5724844823495,83.96499999999999,76.70912500000001,91.05749999999999,98.15,95.3,100.0,36.17499999999999,32.565,39.36999999999999,48.55,44.35,51.95,1470.65,1463.6,1477.15,1599.85,1599.7,1600.0,1.5087132973733584,1.469687164829581,1.5489541818128518,960282.7647914763,949355.2149111996,971326.4149584722,349.83472694469606,345.7389010651673,353.9902745759456,311311.6737628529,307739.67294433404,314964.396118335,0.6341004773226453,0.5684540489962501,0.6965309416216052,4.9070833333333335,3.8224947916666663,6.072526041666664,0.0,0.0,0.0,0.0,0.0,0.0,4.15,2.85,5.5,0.0,0.0,0.0,12.3,10.1,14.5,0.7,0.35,1.1,587.55,561.89875,612.9,7129.5,7041.0,7231.0,0.0,0.0,0.0,0.0,0.0,0.0,110.40000000000002,110.40000000000002,110.40000000000002,1.0,1.0,1.0,0.9263958333333331,0.9237916666666666,0.9290625,0.42289583333333336,0.42060416666666667,0.4252291666666667,0.51,0.51,0.51,0.002063334989361465,0.002043769937590696,0.002090790168294916,0.0027919477579416707,0.0027609594539098905,0.0028281422671279873,0.00299003036157228,0.002953736918070353,0.003027094419610511,1.1810008436441421e-05,1.1765013914555311e-05,1.1855003103846684e-05,2.0010739390272644e-05,1.9895228324458002e-05,2.0140473054198078e-05,2.499609842197967e-05,2.4635783923440593e-05,2.535135089710817e-05,0.009194623837894243,0.009126015282721708,0.009295177589913186,475.3349609375,473.0050732421875,477.529892578125,40.28105021000956,39.52181132803846,41.128393596767566,0.08241110877340627,600.2329998384075,0.21866720439084666,194.58803873041404
moscow,lane_closure,llm_no_semantic,20,11.71757402448474,8.749681255376972,15.340761960129917,32.54875,27.183494791666668,39.400640625,9.904708375159224,9.51265076988529,10.237674324984853,316.05685576194537,302.647074404651,333.1041517160415,98.0025,96.35249999999999,99.35249999999999,100.0,100.0,100.0,47.5725,41.73743749999999,53.769999999999996,60.15,54.3,66.3,1442.3,1422.75,1458.05,1599.05,1598.0,1599.75,1.5820066678893105,1.5130816420496112,1.6630386552818845,1032034.4394745135,1001594.3364064023,1069945.4778102108,378.3174929010485,366.4443446860817,393.47630277236027,334573.1351507512,324878.2196423288,346762.1984883829,0.6603473857945452,0.5823143887074236,0.7325356435978452,7.993124999999999,5.733520833333333,10.658786458333328,0.0,0.0,0.0,0.0,0.0,0.0,7.5,4.3,11.3,0.0,0.0,0.0,9.9,8.3,11.4,0.75,0.45,1.1,685.6,633.7987499999999,747.8037499999996,7519.8,7386.9,7681.20125,0.0,0.0,0.0,0.0,0.0,0.0,47.1,46.80500000000001,47.405,0.028750000000000008,0.028750000000000008,0.028750000000000008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0010378199920523911,0.0010251199970662127,0.0010498400527285412,0.0016876257458352483,0.001666949878366722,0.0017088500392419517,0.0018500833889120252,0.0018180129887739888,0.0018852484633462147,2.1010002819821237e-05,2.049502800218761e-05,2.1560012828558684e-05,0.00012052999576553692,0.00010656589886639262,0.00013308107294142241,0.00015861419402062876,0.0001458425172488203,0.00016962403408251678,0.004898999808396588,0.00484543526012486,0.00495036614834761,475.809765625,473.6532861328125,477.898251953125,41.481732495001054,40.531057225375115,42.506748020992525,0.09117263757014814,645.4047337322245,0.23658890772711832,209.2324412312005
